ID,TEXT
2969,"it is funny how big of an impact she have on me. it's been ayear i thought im already over with her, but im wrong.so wrong."
2970,my memorable day is my school days. i enjoy a lot with my school friend 9and 10class ..we sat in last bench. we dnt no ay abt subject i always be failed in all exams.bt last time in 10th I am passed .so surprise for me. so i finally passed....
2971,"My happiest moment was when I gave birth to my son. Afternine long months of waiting to meet him, at last that daycame. I was just so happy, and its unexplainable!"
2972,I posted a picture of Waggaki Band on Facebook and got good responses from my associates.
2973,I completed a mturk hit that paid $3.00.
2974,I got to talk to my niece and nephew on the phone. They are my favorites.
2975,I got to take a long bath this evening.
2976,An old friend added me on facebook who i havent talked to in a while.
2977,Watched a really good funny movie with family
2978,"I received a job offer last night around this time, which is a weird time to get a job offer, but the timing couldn't be perfect. "
2979,Listening to music and relaxing
2980,I set daily goals for myself in order to make sure that I have all the things necessary for a successful and happy future. Today I have met all my daily goals and that is something that makes me proud and happy
2981,"I was approved for a savings account today. I opened it, was approved and deposited some money for something I'm saving for for the next few months. I felt accomplished and happy."
2982,I worked out by running on the treadmill and lifting some weights.
2983,"I bought a scratch-off lottery ticket at the gas station, and won $5."
2984,today i could sell a couple of old pants and i could buy some pot that made me happy
2985,I got a Legendary card in Clash Royale.
2986,I was woken up to the smell of bacon and eggs.
2987,I ordered socks in online and received before the delivery date. I was very happy because my old socks were torn on that day.
2988,My boyfriend sent me a sweet birthday post.
2989,i went to a temple yesterday i saw a marriage of ram and sita it was very interesting to see that moment and i was very happy to see that.
2990, I was able to get off work a little early today. 
2991, Report cards came out at all my kids are doing great. 
2992,My dad decided he wanted to start stamp collections with all his grandkids.
2993,I made chili for dinner.
2994,Having dinner at Steak and Shake made me happy.
2995,I WENT TO BROWSING CENTER
2996,I WENT TO MOVIE
2997,I found $100! Two $50 dollars just lying in the street after I came back from the gym. I'm so happy I went to the gym and it seems I got a reward from the Universe for doing so!
2998,I cooked my favorite Biriyani and i felt very thrilled about it.
2999,All my family members give me surprise party on my birthday party occasion early morning its a happiest moment for me
3000,"That I made it to work safely yesterday, as the weather was bad. "
3001,The car that i was presented is one of the rarest collection of Austin.
3002,I love play Soccer with my Friends in the Stadium 
3003,My package came in the mail today from eBay. The best thing about this was that I wasn't expecting it for at least another two days so I was pleasantly surprised when I saw that it was delivered. 
3004,I had a very interesting conversation with a friend.
3005,I was having lunch with some old friends.
3006,I snuggled with my cat while he purred in my arms.
3007,I had a nap with the cats.
3008,My husband made me happy this morning when he kissed me goodbye before going to work.
3009,I went on a long walk and let some of my problems fall away.  
3010,I went to computer class.
3011,I have made 300 bucks on Mturk this week so far and its only Thursday!
3012,I have made 300 bucks on Mturk this week so far and its only Thursday!
3013,"Unexpectedly I got prize money of Scholarship with Huge Amount for my best track record in University, totall our friend circle we spent more time on party. "
3014,I got a royal flush while playing poker.
3015,I lost weight.
3016,two of my fantasy league  baseball teams continued their strong play at the beginning of this season.
3017,Received a phone call with good news about a work event.
3018,My wife finally decided to go back to college to finish her degree after me insisting for a long time.
