ID,TEXT
1467,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
1468,I wont touch you with out your permission.
1469,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
1470,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
1471,Take some small dose tablet for fever
1472,Oh. U must have taken your REAL Valentine out shopping first.
1473,"Just sent you an email – to an address with incomm in it, is that right?"
1474,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
1475,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
1476,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
1477,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
1478,Why you keeping me away like this
1479,I think its far more than that but find out. Check google maps for a place from your dorm.
1480,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
1481,Have you always been saying welp?
1482,"I'm a guy, browsin is compulsory"
1483,Ok...
1484,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1485,"Sorry, I'll call later"
1486,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
1487,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
1488,I told your number to gautham..
1489,Tell them no need to investigate about me anywhere.
1490,Ok i juz receive..
1491,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1492,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
1493,In the end she might still vomit but its okay. Not everything will come out.
1494,How are you with moneY...as in to you...money aint a thing....how are you sha!
1495,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
1496,Hey gals.. Anyone of u going down to e driving centre tmr?
1497,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
1498,I'm putting it on now. It should be ready for  &lt;TIME&gt;
1499,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
1500,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
1501,Host-based IDPS for linux systems.
1502,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
1503,Don no da:)whats you plan?
1504,Ill be there on  &lt;#&gt;  ok.
1505,Oh my God. I'm almost home
1506,Total video converter free download type this in google search:)
1507,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
1508,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
1509,Sounds like something that someone testing me would sayy
1510,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
1511,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1512,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
1513,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
1514,Hows the champ just leaving glasgow!
1515,K:)all the best:)congrats...
1516,I wonder if you'll get this text?
1517,I need to come home and give you some good lovin...
1518,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
1519,Shall i ask one thing if you dont mistake me.
1520,Check wid corect speling i.e. Sarcasm
1521,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
1522,Are you angry with me. What happen dear
1523,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
1524,Yup ok thanx...
1525,Hi:)cts employee how are you?
1526,Pls pls find out from aunt nike.
1527,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
1528,No screaming means shouting..
1529,Hey what happen de. Are you alright.
1530,Should I have picked up a receipt or something earlier
1531,I think chennai well settled?
1532,Oh dang! I didn't mean o send that to you! Lol!
1533,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
1534,Horrible bf... I now v hungry...
1535,Remember on that day..
1536,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1537,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
1538,All sounds good. Fingers . Makes it difficult to type
1539,Midnight at the earliest
1540,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
1541,K come to nordstrom when you're done
1542,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
1543,Now press conference da:)
1544,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
1545,After completed degree. There is no use in joining finance.
1546,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
1547,Shant disturb u anymore... Jia you...
1548,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
1549,"Me, i dont know again oh"
1550,Dude sux for snake. He got old and raiden got buff
1551,He says hi and to get your ass back to south tampa (preferably at a kegger)
1552,In e msg jus now. U said thanks for gift.
1553,U too...
1554,Ok how you dear. Did you call chechi
1555,Yeah we do totes. When u wanna?
1556,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
1557,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
1558,Wat r u doing?
1559,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
1560,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
1561,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
1562,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
1563,Dude just saw a parked car with its sunroof popped up. Sux
1564,Get ready to put on your excellent sub face :)
1565,Tmrw. Im finishing 9 doors
1566,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
1567,I am late. I will be there at
1568,"whatever, im pretty pissed off."
1569,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
1570,I dont have that much image in class.
1571,No:-)i got rumour that you going to buy apartment in chennai:-)
1572,Near kalainar tv office.thenampet
1573,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
1574,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
1575,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
1576,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
1577,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
1578,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
1579,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
1580,"Why is that, princess? I bet the brothas are all chasing you!"
1581,"I shall book chez jules for half eight, if that's ok with you?"
1582,Hhahhaahahah rofl wtf nig was leonardo in your room or something
1583,"Yep, at derek's house now, see you Sunday &lt;3"
1584,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
1585,"Sorry, I'll call later"
1586,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
1587,There are no other charges after transfer charges and you can withdraw anyhow you like
1588,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
1589,At 4. Let's go to bill millers
1590,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
1591,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)"
1592,That's my honeymoon outfit. :)
1593,Will it help if we propose going back again tomorrow
1594,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
1595,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
